STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/21/2023,,0.12,0,65,83,47
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/22/2023,,0.53,0,47,51,43
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/23/2023,,0,0,45.5,53,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/24/2023,,0,0,37.5,45,30
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/25/2023,,0,0,42,54,30
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/26/2023,,0,0,46,62,30
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/27/2023,,0,0,61,83,39
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/28/2023,,0.77,0,54,65,43
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/29/2023,,0,0,50.5,57,44
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,4/30/2023,,0.54,0,53.5,66,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/1/2023,,0.12,0,46,51,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/2/2023,,0,0,42.5,43,42
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/3/2023,,0,0,48.5,59,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/4/2023,,0,0,50,62,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/5/2023,,0,0,55,70,40
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/6/2023,,0,0,62,74,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/7/2023,,0.74,0,65.5,73,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/8/2023,,0.84,0,65,71,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/9/2023,,0.22,0,65,75,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/10/2023,,0,0,63,74,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/11/2023,,0,0,64.5,77,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/12/2023,,0,0,68.5,82,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/13/2023,,0,0,69.5,74,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/14/2023,,0.4,0,73,83,63
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/15/2023,,0,0,66.5,79,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/16/2023,,0.03,0,64.5,70,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/17/2023,,0.1,0,59.5,66,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/18/2023,,0,0,60,74,46
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/19/2023,,0,0,59.5,73,46
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/20/2023,,0.37,0,65,78,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/21/2023,,0,0,55.5,67,44
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/22/2023,,0,0,61,76,46
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/23/2023,,0,0,65.5,79,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/24/2023,,0,0,67,82,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/25/2023,,0,0,67,83,51
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/26/2023,,0,0,59,71,47
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/27/2023,,0,0,62,77,47
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/28/2023,,0,0,62.5,75,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/29/2023,,0,0,66.5,79,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/30/2023,,0,0,70.5,85,56
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,5/31/2023,,0,0,73.5,84,63
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/1/2023,,0,0,75.5,86,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/2/2023,,0,0,73.5,88,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/3/2023,,0,0,74.5,90,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/4/2023,,0,0,76.5,91,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/5/2023,,0,0,69,83,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/6/2023,,0,0,66.5,80,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/7/2023,,0.18,0,68.5,84,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/8/2023,,0,0,64,78,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/9/2023,,0,0,63,76,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/10/2023,,0,0,65,80,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/11/2023,,0,0,68,81,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/12/2023,,1.6,0,64.5,75,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/13/2023,,0,0,59,65,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/14/2023,,0.02,0,66.5,76,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/15/2023,,0,0,68,77,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/16/2023,,0,0,69.5,84,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/17/2023,,0,0,63.5,73,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/18/2023,,0,0,67,79,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/19/2023,,0,0,69.5,81,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/20/2023,,0.02,0,71.5,78,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/21/2023,,0,0,75,85,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/22/2023,,0,0,73.5,85,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/23/2023,,0.01,0,69,77,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/24/2023,,0,0,69.5,75,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/25/2023,,0.2,0,75.5,87,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/26/2023,,0.21,0,75.5,87,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/27/2023,,0.02,0,75,87,63
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/28/2023,,0,0,72.5,88,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/29/2023,,0,0,69,81,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,6/30/2023,,0.7,0,72.5,81,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/1/2023,,0.45,0,75,86,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/2/2023,,1.27,0,75,83,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/3/2023,,0.55,0,75.5,84,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/4/2023,,0,0,76,84,68
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/5/2023,,0,0,78,87,69
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/6/2023,,0.62,0,77,89,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/7/2023,,0,0,70,85,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/8/2023,,0,0,68.5,85,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/9/2023,,1.21,0,69,77,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/10/2023,,0,0,69,78,60
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/11/2023,,0,0,72.5,83,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/12/2023,,0,0,74.5,84,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/13/2023,,0.01,0,76,85,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/14/2023,,0,0,74.5,85,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/15/2023,,0,0,77,88,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/16/2023,,0.16,0,74.5,83,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/17/2023,,0,0,73,82,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/18/2023,,1.9,0,73,82,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/19/2023,,0,0,75,84,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/20/2023,,0,0,76,84,68
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/21/2023,,0.6,0,72.5,84,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/22/2023,,0,0,70,79,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/23/2023,,0,0,70.5,80,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/24/2023,,0.1,0,73.5,83,64
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/25/2023,,0,0,76.5,86,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/26/2023,,0.13,0,76.5,86,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/27/2023,,0,0,80,86,74
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/28/2023,,0,0,82,89,75
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/29/2023,,0.05,0,80.5,92,69
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/30/2023,,0,0,76.5,86,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,7/31/2023,,0,0,73.5,85,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/1/2023,,0,0,69.5,81,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/2/2023,,0,0,69.5,81,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/3/2023,,0,0,70.5,78,63
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/4/2023,,0,0,74.5,84,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/5/2023,,0,0,76,87,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/6/2023,,0.95,0,75,83,67
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/7/2023,,0.46,0,73.5,81,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/8/2023,,0.21,0,67,76,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/9/2023,,0,0,69,80,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/10/2023,,0.69,0,72.5,79,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/11/2023,,0,0,69,80,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/12/2023,,0,0,74.5,83,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/13/2023,,0,0,71.5,86,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/14/2023,,0.12,0,73.5,85,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/15/2023,,0.7,0,71,80,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/16/2023,,0.01,0,64,70,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/17/2023,,0,0,69,80,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/18/2023,,0,0,66,78,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/19/2023,,0,0,66.5,76,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/20/2023,,0,0,68.5,80,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/21/2023,,0,0,76.5,88,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/22/2023,,0,0,83,92,74
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/23/2023,,0,0,80.5,90,71
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/24/2023,,0,0,80.5,90,71
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/25/2023,,0,0,84.5,91,78
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/26/2023,,2.78,0,77.5,95,60
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/27/2023,,0,0,74.5,83,66
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/28/2023,,0,0,68,79,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/29/2023,,0,0,67.5,79,56
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/30/2023,,0,0,68,80,56
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,8/31/2023,,0,0,63.5,74,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/1/2023,,0,0,64,76,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/2/2023,,0,0,67.5,82,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/3/2023,,0,0,74.5,86,63
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/4/2023,,0,0,77.5,87,68
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/5/2023,,0,0,77.5,87,68
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/6/2023,,0.02,0,77.5,87,68
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/7/2023,,0.05,0,73,81,65
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/8/2023,,0,0,66,70,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/9/2023,,0,0,60.5,75,46
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/10/2023,,0,0,66.5,76,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/11/2023,,0,0,68,79,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/12/2023,,0,0,69,81,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/13/2023,,0.01,0,61.5,72,51
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/14/2023,,0,0,62.5,75,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/15/2023,,0,0,63,77,49
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/16/2023,,0,0,63,76,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/17/2023,,0,0,61.5,74,49
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/18/2023,,0,0,63,73,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/19/2023,,0,0,63,74,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/20/2023,,0,0,65,77,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/21/2023,,0,0,68.5,81,56
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/22/2023,,0,0,72,82,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/23/2023,,0,0,70,85,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/24/2023,,0,0,68,85,51
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/25/2023,,0,0,65.5,80,51
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/26/2023,,0,0,70.5,83,58
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/27/2023,,1.04,0,72,83,61
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/28/2023,,0,0,68,77,59
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/29/2023,,0,0,65,75,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,9/30/2023,,0,0,65,76,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/1/2023,,0,0,67.5,81,54
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/2/2023,,0,0,68.5,82,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/3/2023,,0,0,69.5,83,56
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/4/2023,,0,0,71,82,60
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/5/2023,,0,0,72,82,62
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/6/2023,,0.56,0,61.5,66,57
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/7/2023,,0,0,52,62,42
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/8/2023,,0,0,55,69,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/9/2023,,0.03,0,51,59,43
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/10/2023,,0,0,51,62,40
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/11/2023,,0,0,52.5,64,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/12/2023,,0.01,0,54.5,68,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/13/2023,,0,0,63,77,49
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/14/2023,,0.2,0,63,73,53
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/15/2023,,0.03,0,53,59,47
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/16/2023,,0.07,0,50.5,56,45
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/17/2023,,0.03,0,50.5,56,45
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/18/2023,,0,0,51,58,44
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/19/2023,,0.02,0,55,66,44
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/20/2023,,0.24,0,56,60,52
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/21/2023,,0,0,51.5,60,43
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/22/2023,,0,0,57.5,73,42
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/23/2023,,0,0,48.5,59,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/24/2023,,0,0,54,68,40
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/25/2023,,0,0,62.5,75,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/26/2023,,0,0,66.5,73,60
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/27/2023,,0.03,0,69,78,60
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/28/2023,,0.02,0,62.5,76,49
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/29/2023,,0.57,0,50,52,48
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/30/2023,,0.34,0,48.5,56,41
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,10/31/2023,,0,0,36,46,26
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/1/2023,,0,0,36,46,26
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/2/2023,,0,0,37,47,27
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/3/2023,,0,0,40,53,27
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/4/2023,,0,0,48.5,59,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/5/2023,,0,0,51.5,65,38
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/6/2023,,0,0,51,65,37
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/7/2023,,0,0,60.5,73,48
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/8/2023,,0,0,61.5,73,50
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/9/2023,,0,0,66,77,55
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/10/2023,,0,0,51,59,43
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/11/2023,,0,0,44.5,60,29
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/12/2023,,0,0,41.5,54,29
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/13/2023,,0,0,45,57,33
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/14/2023,,0,0,48.5,65,32
USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",39.17399,-86.52076,253,11/15/2023,,0,0,48,63,33
