"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-10",,,"0.00","0.0","0.0","52","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-11",,,"0.00","0.0","0.0","52","31","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-12",,,"0.60","0.0","0.0","61","30","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-13",,,"0.08","0.0","0.0","63","42","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-14",,,"0.02","0.0","0.0","48","33","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-15",,,"0.00","0.0","0.0","47","31","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-16",,,"0.00","0.0","0.0","48","28","28",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-17",,,"0.00","0.0","0.0","49","28","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-18",,,"0.34","0.0","0.0","48","33","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-19",,,"0.00","0.0","0.0","56","33","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-20",,,"0.00","0.0","0.0","58","40","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-21",,,"0.00","0.0","0.0","65","39","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-22",,,"0.01","0.0","0.0","58","38","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-23",,,"0.05","0.0","0.0","71","39","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-24",,,"0.84","0.0","0.0","55","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-25",,,"0.00","0.0","0.0","69","49","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-26",,,"0.15","0.0","0.0","63","44","44",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-27",,,"0.15","0.0","0.0","62","38","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-28",,,"0.00","0.0","0.0","67","38","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-29",,,"0.05","0.0","0.0","76","47","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-04-30",,,"0.44","0.0","0.0","62","44","44",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-01",,,"0.02","0.0","0.0","50","40","40",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-02",,,"0.00","0.0","0.0","69","40","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-03",,,"0.10","0.0","0.0","81","57","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-04",,,"0.04","0.0","0.0","68","45","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-05",,,"0.57","0.0","0.0","70","48","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-06",,,"0.00","0.0","0.0","48","39","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-07",,,"0.00","0.0","0.0","60","39","47",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-08",,,"0.20","0.0","0.0","67","47","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-09",,,"0.30","0.0","0.0","55","30","30",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-10",,,"0.00","0.0","0.0","56","30","46",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-11",,,"0.00","0.0","0.0","61","35","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-12",,,"0.00","0.0","0.0","51","36","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-13",,,"0.00","0.0","0.0","59","37","47",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-14",,,"0.18","0.0","0.0","54","47","54",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-15",,,"0.09","0.0","0.0","80","54","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-16",,,"0.01","0.0","0.0","80","54","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-17",,,"0.00","0.0","0.0","81","60","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-18",,,"1.47","0.0","0.0","74","56","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-19",,,"0.22","0.0","0.0","66","57","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-20",,,"0.10","0.0","0.0","69","53","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-21",,,"0.00","0.0","0.0","56","52","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-22",,,"0.00","0.0","0.0","63","53","53","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-23",,,"0.00","0.0","0.0","76","53","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-24",,,"0.97","0.0","0.0","84","62","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-25",,,"0.05","0.0","0.0","85","63","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-26",,,"0.00","0.0","0.0","88","65","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-27",,,"0.00","0.0","0.0","85","68","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-28",,,"0.56","0.0","0.0","79","66","66",,"    1",,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-29",,,"0.23","0.0","0.0","81","63","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-30",,,"0.18","0.0","0.0","81","55","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-05-31",,,"0.00","0.0","0.0","74","53","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-01",,,"0.00","0.0","0.0","73","50","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-02",,,"0.00","0.0","0.0","77","52","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-03",,,"0.00","0.0","0.0","88","62","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-04",,,"0.00","0.0","0.0","89","68","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-05",,,"0.05","0.0","0.0","83","65","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-06",,,"0.00","0.0","0.0","86","66","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-07",,,"0.00","0.0","0.0","90","61","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-08",,,"0.00","0.0","0.0","86","61","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-09",,,"0.00","0.0","0.0","88","64","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-10",,,"0.00","0.0","0.0","83","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-11",,,"0.00","0.0","0.0","85","59","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-12",,,"0.00","0.0","0.0","82","59","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-13",,,"0.00","0.0","0.0","86","60","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-14",,,"0.09","0.0","0.0","81","53","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-15",,,"0.00","0.0","0.0","76","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-16",,,"0.00","0.0","0.0","79","50","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-17",,,"0.00","0.0","0.0","83","57","58",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-18",,,"0.00","0.0","0.0","85","58","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-19",,,"0.00","0.0","0.0","85","63","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-20",,,"0.00","0.0","0.0","89","66","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-21",,,"0.08","0.0","0.0","90","66","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-22",,,"0.05","0.0","0.0","77","66","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-23",,,"0.57","0.0","0.0","87","66","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-24",,,"0.00","0.0","0.0","79","63","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-25",,,"0.00","0.0","0.0","81","62","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-26",,,"0.00","0.0","0.0","84","62","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-27",,,"0.00","0.0","0.0","89","68","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-28",,,"0.40","0.0","0.0","77","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-29",,,"0.40","0.0","0.0","83","69","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-06-30",,,"0.00","0.0","0.0","89","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-01",,,"0.00","0.0","0.0","82","68","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-02",,,"0.00","0.0","0.0","88","68","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-03",,,"0.00","0.0","0.0","90","66","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-04",,,"0.00","0.0","0.0","90","67","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-05",,,"0.00","0.0","0.0","93","69","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-06",,,"0.00","0.0","0.0","93","71","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-07",,,"0.00","0.0","0.0","93","72","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-08",,,"0.00","0.0","0.0","93","72","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-09",,,"0.00","0.0","0.0","93","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-10",,,"0.00","0.0","0.0","92","69","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-11",,,"0.00","0.0","0.0","87","66","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-12",,,"2.02","0.0","0.0","90","61","61",,"    1",,"    1",,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-13",,,"0.00","0.0","0.0","83","60","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-14",,,"0.00","0.0","0.0","82","60","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-15",,,"0.00","0.0","0.0","87","61","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-16",,,"0.02","0.0","0.0","88","66","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-17",,,"0.00","0.0","0.0","78","67","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-18",,,"0.00","0.0","0.0","88","67","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-19",,,"0.00","0.0","0.0","91","72","79",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-20",,,"1.42","0.0","0.0","91","68","69",,"    1",,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-21",,,"0.00","0.0","0.0","85","69","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-22",,,"1.40","0.0","0.0","87","67","68",,"    1",,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-23",,,"0.60","0.0","0.0","85","68","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-24",,,"0.00","0.0","0.0","87","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-25",,,"0.00","0.0","0.0","86","64","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-26",,,"0.00","0.0","0.0","88","64","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-27",,,"0.00","0.0","0.0","91","71","74",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-28",,,"0.05","0.0","0.0","89","71","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-29",,,"0.00","0.0","0.0","86","65","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-30",,,"0.02","0.0","0.0","88","67","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-07-31",,,"1.39","0.0","0.0","73","65","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-01",,,"0.10","0.0","0.0","77","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-02",,,"0.75","0.0","0.0","72","60","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-03",,,"0.02","0.0","0.0","79","59","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-04",,,"0.90","0.0","0.0","77","61","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-05",,,"0.00","0.0","0.0","76","54","54",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-06",,,"0.00","0.0","0.0","75","54","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-07",,,"0.00","0.0","0.0","77","56","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-08",,,"0.00","0.0","0.0","81","57","58",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-09",,,"0.00","0.0","0.0","85","58","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-10",,,"0.00","0.0","0.0","84","67","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-11",,,"1.80","0.0","0.0","87","67","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-12",,,"0.00","0.0","0.0","85","67","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-13",,,"0.00","0.0","0.0","84","67","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-14",,,"0.00","0.0","0.0","86","68","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-15",,,"0.00","0.0","0.0","86","67","67","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-16",,,"0.00","0.0","0.0","86","66","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-17",,,"0.00","0.0","0.0","82","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-18",,,"0.01","0.0","0.0","85","65","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-19",,,"0.16","0.0","0.0","75","56","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-20",,,"0.00","0.0","0.0","78","56","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-21",,,"0.00","0.0","0.0","81","55","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-22",,,"0.00","0.0","0.0","83","58","63",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-23",,,"0.00","0.0","0.0","84","62","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-24",,,"0.00","0.0","0.0","86","67","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-25",,,"0.00","0.0","0.0","89","70","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-26",,,"0.00","0.0","0.0","91","72","72",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-27",,,"0.00","0.0","0.0","87","72","73",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-28",,,"0.00","0.0","0.0","83","73","76",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-29",,,"0.00","0.0","0.0","85","70","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-30",,,"0.00","0.0","0.0","86","59","59",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-08-31",,,"0.00","0.0","0.0","82","59","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-01",,,"0.00","0.0","0.0","80","65","67",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-02",,,"0.02","0.0","0.0","79","67","71",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-03",,,"0.06","0.0","0.0","76","69","69",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-04",,,"0.00","0.0","0.0","85","60","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-05",,,"0.00","0.0","0.0","79","55","56",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-06",,,"0.00","0.0","0.0","81","55","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-07",,,"0.00","0.0","0.0","78","61","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-08",,,"0.00","0.0","0.0","86","68","68",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-09",,,"0.00","0.0","0.0","88","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-10",,,"0.00","0.0","0.0","87","64","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-11",,,"0.00","0.0","0.0","83","63","66",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-12",,,"0.00","0.0","0.0","72","65","65",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-13",,,"0.04","0.0","0.0","82","65","70",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-14",,,"0.00","0.0","0.0","81","57","57",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-15",,,"0.00","0.0","0.0","79","55","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-16",,,"0.00","0.0","0.0","75","49","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-17",,,"0.00","0.0","0.0","78","49","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-18",,,"0.00","0.0","0.0","82","52","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-19",,,"0.00","0.0","0.0","68","45","45",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-20",,,"0.00","0.0","0.0","69","43","46",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-21",,,"0.00","0.0","0.0","74","44","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-22",,,"0.00","0.0","0.0","76","49","52",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2020-09-23",,,"0.00","0.0","0.0","76","51","54",,,,,,
